time_left,ct_score,t_score,map,ct_health,t_health,ct_armor,t_armor,ct_money,t_money,ct_helmets,t_helmets,ct_defuse_kits,ct_players_alive,t_players_alive,health_lead,armor_lead,money_lead,helmets_lead,players_alive_lead,KMeans_Cluster,DBSCAN_Cluster,GaussianMixture_Cluster,CustomKMeans_Cluster
54.95,11,6,2,251,90,261,0,5350,1750,3,0,2,3,1,0,0,0,0,0,0,-1,0,0
74.91,7,9,2,500,432,400,493,300,700,3,5,0,5,5,0,1,1,1,2,1,-1,0,1
74.95,7,12,3,474,312,395,354,13700,17400,1,4,0,5,4,0,0,1,1,0,0,-1,0,0
89.86,5,10,7,379,50,386,74,1800,400,0,0,0,4,1,0,0,0,2,0,0,-1,0,0
114.91,3,4,6,500,500,0,476,10800,12250,0,5,0,5,5,2,1,1,1,2,1,-1,1,1
175.0,4,7,2,500,500,281,0,30450,21600,2,0,2,5,5,2,0,0,0,2,1,-1,1,1
114.96,4,0,3,500,500,395,500,28500,5600,5,5,4,5,5,2,1,0,2,2,1,-1,1,1
89.93,8,2,6,399,128,376,196,32150,3500,4,2,4,4,2,0,0,0,0,0,0,-1,0,0
174.95,2,6,1,500,500,200,0,34150,45400,0,0,2,5,5,2,0,1,2,2,1,-1,1,1
13.2,0,3,5,338,77,380,98,1300,5700,2,1,0,4,1,0,0,1,0,0,0,-1,0,0
53.1,14,11,2,100,111,100,260,800,1150,1,3,1,1,3,1,1,1,1,1,0,-1,0,0
29.91,8,6,4,166,82,195,100,900,2650,1,1,2,2,1,0,0,1,2,0,0,-1,0,0
170.91,4,7,2,500,500,395,400,7750,30300,2,4,1,5,5,2,1,1,1,2,1,-1,1,1
174.91,5,10,5,500,500,0,0,4000,4000,0,0,0,5,5,2,2,2,2,2,1,-1,1,1
89.96,0,0,4,500,500,400,300,650,450,0,0,1,5,5,2,0,0,2,2,1,-1,1,1
114.91,9,2,6,500,500,500,499,10350,2950,5,5,3,5,5,2,0,0,2,2,1,-1,1,1
175.0,1,5,2,500,500,400,318,7650,28800,0,4,2,5,5,2,0,1,1,2,1,-1,1,1
174.93,5,9,1,500,500,0,100,22550,60050,0,1,0,5,5,2,1,1,1,2,1,-1,1,1
24.8,6,2,7,158,0,191,0,11700,0,2,0,2,2,0,0,0,0,0,0,0,-1,0,0
114.88,21,22,6,500,500,500,429,2000,34300,1,5,3,5,5,2,0,1,1,2,1,-1,1,1
114.9,0,4,1,500,500,388,444,13950,16250,3,5,0,5,5,2,1,1,1,2,1,-1,1,1
29.37,4,6,2,339,344,380,378,14000,8550,4,2,3,4,4,1,0,0,0,2,0,-1,0,0
33.85,15,10,1,300,200,300,200,7350,1250,3,2,3,3,2,0,0,0,0,0,0,-1,0,0
54.95,7,14,2,398,302,486,398,4050,22900,4,4,5,5,4,0,0,1,2,0,0,-1,0,0
170.0,7,6,4,500,500,0,373,24200,21500,0,4,0,5,5,2,1,0,1,2,1,-1,1,1
168.2,6,8,1,500,500,500,500,10350,350,5,5,3,5,5,2,2,0,2,2,1,-1,1,1
94.94,2,2,5,500,500,0,480,9650,13450,0,5,0,5,5,2,1,1,1,2,1,-1,1,1
174.92,13,12,1,500,500,100,174,18400,21350,1,2,1,5,5,2,1,1,1,2,1,-1,1,1
31.6,15,13,4,52,64,100,186,7500,1450,1,2,1,1,2,1,1,0,1,1,0,-1,0,0
175.0,14,15,2,500,500,98,464,13800,8850,1,5,1,5,5,2,1,0,1,2,1,-1,1,1
170.0,11,4,7,500,500,400,0,1400,2500,0,0,0,5,5,2,0,1,2,2,1,-1,1,1
114.95,2,11,3,500,500,475,482,6900,23350,3,5,3,5,5,2,1,1,1,2,1,-1,1,1
86.22,3,12,3,300,300,200,300,700,750,0,0,1,3,3,2,1,1,2,2,0,-1,0,0
54.92,14,14,4,500,488,463,468,16500,29250,4,5,5,5,5,0,1,1,1,2,1,-1,0,1
14.95,10,15,3,436,100,490,99,1950,6450,3,1,2,5,1,0,0,1,0,0,0,-1,0,0
31.97,8,8,6,186,150,200,184,450,1150,2,2,0,2,2,0,0,1,2,2,0,-1,0,0
174.95,13,1,4,500,500,484,0,24850,26650,5,0,4,5,5,2,0,1,0,2,1,-1,1,1
54.88,5,5,3,429,411,489,494,2200,7300,3,5,2,5,5,0,1,1,1,2,1,-1,0,1
94.93,4,0,6,500,487,500,495,22700,2550,5,4,3,5,5,0,0,0,0,2,1,-1,0,1
94.95,9,4,3,400,388,400,389,900,6000,1,4,0,4,4,0,0,1,1,2,1,-1,0,1
33.74,5,1,2,170,43,200,74,2800,1500,1,1,1,2,1,0,0,0,2,0,0,-1,0,0
38.11,12,14,2,46,81,200,93,4650,10950,0,1,0,2,1,1,0,1,1,0,0,-1,0,0
114.95,0,1,1,500,500,500,500,950,300,2,5,0,5,5,2,2,0,1,2,1,-1,1,1
94.95,3,0,1,457,490,468,499,6600,5300,5,2,3,5,5,1,1,0,0,2,1,-1,0,1
94.89,5,13,7,479,500,500,382,250,29950,3,5,1,5,5,1,0,1,1,2,1,-1,0,1
89.28,10,5,3,478,463,393,281,600,450,0,0,1,5,5,0,0,0,2,2,1,-1,0,1
174.91,4,5,7,500,500,0,357,10000,22200,0,4,0,5,5,2,1,1,1,2,1,-1,1,1
34.94,1,6,2,400,399,400,365,2900,27050,1,4,3,4,4,0,0,1,1,2,1,-1,0,1
174.95,7,11,1,500,500,344,188,24100,9350,4,2,2,5,5,2,0,0,0,2,1,-1,1,1
74.91,8,6,5,500,500,498,500,2950,2800,4,5,4,5,5,2,1,0,1,2,1,-1,1,1
174.95,14,7,4,500,500,196,0,19350,15900,0,0,1,5,5,2,0,0,2,2,1,-1,1,1
94.92,2,2,2,500,410,492,0,20850,10100,5,0,5,5,5,0,0,0,0,2,1,-1,0,1
94.87,16,15,4,500,499,500,498,13300,11950,2,5,5,5,5,0,0,0,1,2,1,-1,0,1
20.01,2,0,3,46,30,86,152,4050,1000,1,2,1,1,2,0,1,0,1,1,0,-1,0,0
74.93,0,0,5,400,500,300,400,550,900,0,0,1,4,5,1,1,1,2,1,1,-1,0,1
106.9,7,5,1,500,500,500,481,700,1600,2,5,0,5,5,2,0,1,1,2,1,-1,1,1
94.96,12,9,2,500,482,498,500,14550,2400,5,4,5,5,5,0,1,0,0,2,1,-1,0,1
74.95,14,7,3,500,305,500,376,4000,350,5,4,3,5,4,0,0,0,0,0,0,-1,0,0
94.96,7,4,2,357,342,85,364,10100,11200,0,4,0,4,4,0,1,1,1,2,0,-1,0,0
3.33,3,8,1,49,200,96,200,1400,1300,1,2,0,1,2,1,1,0,1,1,0,-1,0,0
114.94,3,0,6,500,500,484,500,17450,400,5,4,5,5,5,2,1,0,0,2,1,-1,1,1
16.66,6,2,1,244,289,300,372,1250,4600,2,4,2,3,4,1,1,1,1,1,0,-1,0,0
174.95,13,13,4,500,500,89,184,19450,52000,0,2,1,5,5,2,1,1,1,2,1,-1,1,1
170.76,14,8,7,500,500,0,467,11650,13900,0,5,0,5,5,2,1,1,1,2,1,-1,1,1
54.95,7,2,1,300,279,286,292,14700,550,3,3,2,3,3,0,1,0,2,2,0,-1,0,0
69.98,6,4,3,442,263,500,233,750,25850,2,3,1,5,3,0,0,1,1,0,0,-1,0,0
54.91,2,7,1,439,172,475,194,6050,4350,3,2,5,5,2,0,0,0,0,0,0,-1,0,0
34.14,10,9,1,187,58,144,50,5200,8900,1,1,0,2,1,0,0,1,2,0,0,-1,0,0
174.93,5,5,4,500,500,395,0,20050,15350,4,0,3,5,5,2,0,0,0,2,1,-1,1,1
168.0,6,9,5,500,500,400,300,700,600,0,0,1,5,5,2,0,0,2,2,1,-1,1,1
39.25,11,9,3,100,200,100,200,0,1550,1,2,0,1,2,1,1,1,1,1,0,-1,0,0
16.55,5,2,3,136,199,199,180,450,8100,2,2,1,2,2,1,0,1,2,2,0,-1,0,0
74.95,6,7,3,379,400,398,400,3250,850,1,4,2,4,4,1,1,0,1,2,1,-1,0,1
94.96,14,14,7,348,411,370,500,10000,1450,4,5,4,4,5,1,1,0,1,1,1,-1,0,1
54.95,7,12,1,473,343,100,312,10500,18850,1,4,1,5,4,0,1,1,1,0,0,-1,0,0
174.93,0,1,6,500,500,0,192,11100,18600,0,0,0,5,5,2,1,1,2,2,1,-1,1,1
174.95,12,6,1,500,500,198,0,19200,10600,2,0,1,5,5,2,0,0,0,2,1,-1,1,1
69.38,4,2,5,500,474,492,496,19300,1300,5,4,4,5,5,0,1,0,0,2,1,-1,0,1
98.12,4,11,2,439,500,400,300,600,550,0,0,1,5,5,1,0,0,2,2,1,-1,0,1
114.95,8,10,4,500,500,488,100,16650,7500,5,1,4,5,5,2,0,0,0,2,1,-1,1,1
74.95,12,14,1,400,400,390,347,3350,24100,2,4,3,4,4,2,0,1,1,2,1,-1,0,1
74.95,9,7,3,500,500,500,498,500,400,4,5,0,5,5,2,0,0,1,2,1,-1,1,1
74.95,6,7,3,498,451,496,464,2600,11450,3,5,1,5,5,0,0,1,1,2,1,-1,0,1
175.0,7,8,3,500,500,0,200,4000,2700,0,0,0,5,5,2,1,0,2,2,1,-1,1,1
106.91,6,5,4,500,500,0,500,11100,9350,0,5,0,5,5,2,1,0,1,2,1,-1,1,1
74.93,9,7,1,500,495,500,182,150,10800,5,0,1,5,5,0,0,1,0,2,1,-1,0,1
175.0,0,0,7,500,500,100,0,2550,4000,0,0,1,5,5,2,0,1,2,2,1,-1,1,1
174.94,12,4,3,500,500,93,0,18200,10850,0,0,1,5,5,2,0,0,2,2,1,-1,1,1
14.95,6,4,5,317,71,399,100,39600,300,4,1,3,4,1,0,0,0,0,0,0,-1,0,0
14.82,1,0,2,309,78,396,0,1650,350,4,0,1,4,1,0,0,0,0,0,0,-1,0,0
10.71,4,5,2,100,376,100,394,800,5150,1,4,1,1,4,1,1,1,1,1,0,-1,0,0
32.0,15,12,4,146,129,192,181,1100,8350,1,2,0,2,2,0,0,1,1,2,0,-1,0,0
114.91,8,13,7,500,500,500,454,800,32800,5,5,2,5,5,2,0,1,2,2,1,-1,1,1
114.95,0,0,1,500,500,500,400,750,600,0,0,0,5,5,2,0,0,2,2,1,-1,1,1
109.1,8,5,1,500,500,500,500,25750,1800,5,5,4,5,5,2,2,0,2,2,1,-1,1,1
114.95,9,7,3,500,500,400,500,2900,1150,1,5,0,5,5,2,1,0,1,2,1,-1,1,1
94.96,2,0,2,500,449,500,482,7350,150,5,5,3,5,5,0,0,0,2,2,1,-1,0,1
175.0,0,15,6,500,500,200,0,1900,4000,0,0,0,5,5,2,0,1,2,2,1,-1,1,1
114.94,0,0,2,500,500,400,300,1350,600,0,0,0,5,5,2,0,0,2,2,1,-1,1,1
54.03,18,18,4,490,300,500,300,21700,12650,2,3,4,5,3,0,0,0,1,0,0,-1,0,0
114.95,10,3,3,500,500,500,500,14350,4850,5,5,4,5,5,2,2,0,2,2,1,-1,1,1
54.95,11,8,2,400,474,396,490,10600,1650,4,5,4,4,5,1,1,0,1,1,1,-1,0,1
77.49,13,11,2,400,158,400,190,4650,6700,0,2,1,4,2,0,0,1,1,0,0,-1,0,0
6.89,10,13,3,482,500,0,492,11750,8150,0,5,0,5,5,1,1,0,1,2,1,-1,0,1
14.35,0,2,1,200,280,171,362,4400,5500,0,4,0,2,4,1,1,1,1,1,0,-1,0,0
54.89,1,8,5,492,500,496,427,250,58000,0,5,0,5,5,1,0,1,1,2,1,-1,0,1
174.92,5,13,1,500,500,0,347,26200,29600,0,4,0,5,5,2,1,1,1,2,1,-1,1,1
94.78,2,9,7,476,500,391,468,11900,34200,0,5,1,5,5,1,1,1,1,2,1,-1,0,1
94.95,4,1,2,500,455,100,485,13700,7550,1,5,1,5,5,0,1,0,1,2,1,-1,0,1
75.1,8,7,4,400,469,300,300,550,1550,0,0,1,4,5,1,2,1,2,1,1,-1,0,1
174.91,0,1,2,500,500,0,0,11300,18600,0,0,0,5,5,2,2,1,2,2,1,-1,1,1
174.95,2,0,3,500,500,442,0,19200,22700,4,0,2,5,5,2,0,1,0,2,1,-1,1,1
94.97,8,10,1,300,60,286,0,7750,2300,3,0,2,3,1,0,0,0,0,0,0,-1,0,0
57.22,8,5,5,320,396,398,398,27650,1700,4,3,4,4,4,1,2,0,0,2,1,-1,0,1
114.93,2,1,3,500,500,500,439,300,11450,1,5,0,5,5,2,0,1,1,2,1,-1,1,1
74.96,4,11,2,103,84,200,92,300,1050,0,0,0,2,1,0,0,1,2,0,0,-1,0,0
175.0,3,6,5,500,500,500,500,5100,8150,5,5,2,5,5,2,2,1,2,2,1,-1,1,1
34.95,3,13,4,200,278,200,375,200,950,1,4,0,2,4,1,1,1,1,1,0,-1,0,0
94.94,10,15,4,300,365,300,375,200,2050,2,3,1,3,4,1,1,1,1,1,0,-1,0,0
110.23,12,12,2,496,500,0,497,15050,8650,0,5,0,5,5,1,1,0,1,2,1,-1,0,1
174.95,8,13,1,500,500,300,0,18950,29600,1,0,2,5,5,2,0,1,0,2,1,-1,1,1
31.93,0,0,3,256,155,272,176,1050,600,0,0,0,3,2,0,0,0,2,0,0,-1,0,0
19.98,11,10,3,200,449,197,487,4000,5100,1,5,2,2,5,1,1,1,1,1,0,-1,0,0
69.51,7,6,4,400,353,400,384,200,11500,0,4,0,4,4,0,0,1,1,2,0,-1,0,0
114.97,5,7,1,500,500,495,200,3550,7650,4,2,3,5,5,2,0,1,0,2,1,-1,1,1
114.81,11,5,6,500,500,300,400,500,1900,3,4,0,5,5,2,1,1,1,2,1,-1,1,1
54.94,15,13,7,373,200,396,181,15400,5100,4,2,4,4,2,0,0,0,0,0,0,-1,0,0
74.92,8,11,6,457,260,490,291,1550,10650,1,3,1,5,3,0,0,1,1,0,0,-1,0,0
94.95,15,10,3,500,500,73,474,9850,7200,1,5,0,5,5,2,1,0,1,2,1,-1,1,1
114.93,1,5,2,500,500,496,500,1050,16900,2,5,2,5,5,2,1,1,1,2,1,-1,1,1
94.96,5,4,2,500,500,500,400,13550,300,4,3,4,5,5,2,0,0,0,2,1,-1,1,1
114.83,9,4,4,500,500,400,461,150,15450,2,5,1,5,5,2,1,1,1,2,1,-1,1,1
86.92,4,0,4,319,371,338,400,31250,1850,4,3,3,4,4,1,1,0,0,2,1,-1,0,1
174.95,8,13,2,500,500,99,356,28750,32250,0,4,0,5,5,2,1,1,1,2,1,-1,1,1
174.91,1,5,6,500,500,96,361,25800,34000,1,4,0,5,5,2,1,1,1,2,1,-1,1,1
34.95,3,7,3,500,400,500,387,2800,18000,0,4,3,5,4,0,0,1,1,0,0,-1,0,0
175.0,7,8,3,500,500,200,300,1900,1350,0,0,0,5,5,2,1,0,2,2,1,-1,1,1
169.96,13,12,2,500,500,192,0,32700,26800,1,0,2,5,5,2,0,0,0,2,1,-1,1,1
95.24,12,10,6,300,388,300,373,4350,25200,1,5,2,3,5,1,1,1,1,1,1,-1,0,1
114.91,0,1,4,500,500,400,500,1150,3800,3,5,1,5,5,2,1,1,1,2,1,-1,1,1
74.95,2,0,2,500,411,468,468,4450,3800,3,5,3,5,5,0,2,0,1,2,1,-1,0,1
164.91,14,8,5,500,500,495,500,13500,4800,5,5,5,5,5,2,1,0,2,2,1,-1,1,1
12.71,17,15,4,86,263,87,286,5150,1900,1,3,1,1,3,1,1,0,1,1,0,-1,0,0
66.87,0,0,3,162,104,188,92,300,1050,0,0,0,2,2,0,0,1,2,2,0,-1,0,0
114.95,11,14,3,500,500,498,436,7200,25950,3,5,2,5,5,2,0,1,1,2,1,-1,1,1
94.95,9,8,2,492,432,97,466,11850,7550,1,5,0,5,5,0,1,0,1,2,1,-1,0,1
20.41,4,5,6,119,290,183,300,6800,1300,2,2,2,2,3,1,1,0,2,1,0,-1,0,0
21.88,3,1,2,70,0,183,0,6850,0,2,0,2,2,0,0,0,0,0,0,0,-1,0,0
175.0,11,4,1,500,500,400,200,600,1100,0,0,1,5,5,2,0,1,2,2,1,-1,1,1
167.0,15,14,2,500,500,500,500,10100,4750,4,5,4,5,5,2,2,0,1,2,1,-1,1,1
94.83,5,11,4,495,400,400,400,1250,1900,1,4,1,5,4,0,2,1,1,0,0,-1,0,0
174.91,2,6,1,500,500,97,0,22550,31900,1,0,1,5,5,2,0,1,0,2,1,-1,1,1
34.92,5,4,3,281,376,300,474,1350,8800,1,5,1,3,5,1,1,1,1,1,0,-1,0,0
169.94,7,11,5,500,500,194,277,19800,18850,1,3,1,5,5,2,1,0,1,2,1,-1,1,1
114.88,9,15,3,500,500,500,500,5500,4250,4,5,3,5,5,2,2,0,1,2,1,-1,1,1
160.63,9,5,6,500,500,485,459,900,10850,1,5,3,5,5,2,0,1,1,2,1,-1,1,1
112.63,6,6,5,500,500,486,500,10350,300,3,4,3,5,5,2,1,0,1,2,1,-1,1,1
114.9,5,6,1,500,500,499,500,27800,3950,5,5,5,5,5,2,1,0,2,2,1,-1,1,1
164.55,0,0,6,500,500,200,400,1200,600,0,0,1,5,5,2,1,0,2,2,1,-1,1,1
94.95,6,4,3,400,378,400,391,300,4950,0,4,0,4,4,0,0,1,1,2,0,-1,0,0
34.99,0,0,4,110,12,100,65,1150,750,0,0,1,2,1,0,0,0,2,0,0,-1,0,0
31.37,0,2,5,23,77,199,98,800,3500,2,1,0,2,1,1,0,1,0,0,0,-1,0,0
174.9,9,14,4,500,500,369,0,33000,19550,4,0,4,5,5,2,0,0,0,2,1,-1,1,1
46.83,15,17,1,400,205,400,282,1100,26300,1,3,1,4,3,0,0,1,1,0,0,-1,0,0
66.94,0,5,3,500,500,499,470,3200,29500,3,5,2,5,5,2,0,1,1,2,1,-1,1,1
74.89,15,14,5,400,400,399,390,650,13200,2,4,2,4,4,2,0,1,1,2,1,-1,0,1
34.91,15,13,2,481,331,488,380,6650,900,5,4,4,5,4,0,0,0,0,0,0,-1,0,0
24.56,2,2,6,362,129,394,185,1600,800,2,2,0,4,2,0,0,0,2,0,0,-1,0,0
71.95,10,15,1,498,360,499,400,7300,7900,4,1,4,5,4,0,0,1,0,0,0,-1,0,0
89.96,9,11,3,400,498,340,499,30600,700,4,5,3,4,5,1,1,0,1,1,1,-1,0,1
174.96,3,13,4,500,500,0,358,10150,18600,0,0,0,5,5,2,1,1,2,2,1,-1,1,1
3.93,13,4,1,200,252,0,244,4950,4750,0,3,0,2,3,1,1,0,1,1,0,-1,0,0
74.96,4,2,4,500,500,0,500,15000,11500,0,5,0,5,5,2,1,0,1,2,1,-1,1,1
25.32,6,8,2,200,96,200,189,13700,800,2,2,2,2,2,0,0,0,2,2,0,-1,0,0
175.0,4,4,2,500,500,497,300,7700,22600,1,3,1,5,5,2,0,1,1,2,1,-1,1,1
94.93,15,12,1,456,364,481,457,2900,13950,0,5,2,5,5,0,0,1,1,2,1,-1,0,1
114.91,8,12,6,500,500,500,500,6850,3800,4,5,2,5,5,2,2,0,1,2,1,-1,1,1
94.79,9,2,3,400,474,400,496,22900,1850,4,5,4,4,5,1,1,0,1,1,1,-1,0,1
66.98,15,10,3,444,483,480,493,19000,300,5,4,5,5,5,1,1,0,0,2,1,-1,0,1
114.92,7,9,6,500,500,500,500,350,350,4,5,0,5,5,2,2,2,1,2,1,-1,1,1
38.38,11,0,2,100,191,100,275,4950,2300,1,3,1,1,3,1,1,0,1,1,0,-1,0,0
174.96,2,7,4,500,500,296,107,18150,66000,1,2,0,5,5,2,0,1,1,2,1,-1,1,1
7.87,5,6,5,100,127,99,160,2100,4350,1,2,0,1,2,1,1,1,1,1,0,-1,0,0
106.85,15,10,1,500,500,500,500,7900,7650,3,5,4,5,5,2,2,0,1,2,1,-1,1,1
175.0,9,11,6,500,500,196,0,17900,18950,2,0,0,5,5,2,0,1,0,2,1,-1,1,1
174.91,2,0,7,500,500,467,0,19450,22050,5,0,3,5,5,2,0,1,0,2,1,-1,1,1
74.95,12,14,4,500,500,500,500,3650,450,5,3,3,5,5,2,2,0,0,2,1,-1,1,1
174.91,0,6,5,500,500,0,422,28000,39450,0,5,0,5,5,2,1,1,1,2,1,-1,1,1
14.93,15,9,7,260,237,300,288,400,8800,0,3,1,3,3,0,0,1,1,2,0,-1,0,0
114.9,7,14,1,500,500,499,100,3800,15350,4,1,2,5,5,2,0,1,0,2,1,-1,1,1
54.94,5,3,6,184,106,185,181,7400,1750,2,2,2,2,2,0,0,0,2,2,0,-1,0,0
114.93,9,10,6,500,500,447,500,19950,1300,2,3,4,5,5,2,1,0,1,2,1,-1,1,1
19.63,7,12,3,200,75,189,93,3750,3600,1,1,1,2,1,0,0,0,2,0,0,-1,0,0
34.95,10,6,3,108,36,196,90,1000,0,2,0,1,2,1,0,0,0,0,0,0,-1,0,0
114.95,4,0,1,500,500,457,500,25100,1850,4,4,3,5,5,2,1,0,2,2,1,-1,1,1
174.92,2,5,1,500,500,181,231,10600,18450,2,1,1,5,5,2,1,1,0,2,1,-1,1,1
114.95,0,1,1,500,500,500,500,200,3350,3,5,0,5,5,2,2,1,1,2,1,-1,1,1
114.9,2,3,5,500,500,487,0,6200,9550,5,0,5,5,5,2,0,1,0,2,1,-1,1,1
94.92,0,2,6,316,371,0,396,11500,10550,0,4,0,4,4,1,1,0,1,2,1,-1,0,1
174.85,15,14,5,500,500,90,0,19050,29850,0,0,1,5,5,2,0,1,2,2,1,-1,1,1
92.44,12,9,6,500,500,481,495,13800,1200,5,5,5,5,5,2,1,0,2,2,1,-1,1,1
175.0,10,5,2,500,500,400,0,700,2500,0,0,0,5,5,2,0,1,2,2,1,-1,1,1
114.95,8,1,4,500,500,457,500,59400,8850,5,5,5,5,5,2,1,0,2,2,1,-1,1,1
174.95,12,7,1,500,500,341,98,30150,12950,4,1,4,5,5,2,0,0,0,2,1,-1,1,1
84.92,3,4,7,400,406,200,450,8850,27700,0,5,0,4,5,1,1,1,1,1,1,-1,0,1
174.95,2,1,3,500,500,66,376,17750,19000,1,4,1,5,5,2,1,1,1,2,1,-1,1,1
94.94,0,3,1,500,500,500,453,650,18900,3,5,2,5,5,2,0,1,1,2,1,-1,1,1
94.95,0,1,4,400,500,300,500,1850,650,1,5,0,4,5,1,1,0,1,1,1,-1,0,1
54.95,6,3,5,497,300,499,300,700,7900,0,3,1,5,3,0,0,1,1,0,0,-1,0,0
175.0,11,8,1,500,500,290,0,19300,10350,3,0,0,5,5,2,0,0,0,2,1,-1,1,1
174.95,2,1,2,500,500,67,0,13600,30100,1,0,1,5,5,2,0,1,0,2,1,-1,1,1
86.91,13,9,3,400,314,392,375,32200,4950,4,3,3,4,4,0,0,0,0,2,1,-1,0,1
174.95,6,12,1,500,500,100,0,33050,22000,0,0,0,5,5,2,0,0,2,2,1,-1,1,1
48.19,13,15,2,191,190,300,200,600,6050,1,2,1,3,2,0,0,1,1,0,0,-1,0,0
21.12,6,3,3,156,36,193,0,10400,2850,2,0,2,2,1,0,0,0,0,0,0,-1,0,0
94.95,2,2,6,500,500,500,500,1150,7950,2,5,0,5,5,2,2,1,1,2,1,-1,1,1
94.95,1,1,4,500,500,500,400,2950,350,5,2,0,5,5,2,0,0,0,2,1,-1,1,1
167.0,12,11,3,500,500,400,0,16300,25100,4,0,4,5,5,2,0,1,0,2,1,-1,1,1
27.45,0,0,6,300,142,199,0,900,600,0,0,0,3,2,0,0,0,2,0,0,-1,0,0
94.93,10,1,5,300,346,300,380,6700,8550,3,3,2,3,4,1,1,1,2,1,0,-1,0,0
175.0,6,9,4,500,500,300,300,2000,500,0,0,0,5,5,2,2,0,2,2,1,-1,1,1
46.89,10,8,1,381,307,387,365,7200,450,4,4,3,4,4,0,0,0,2,2,0,-1,0,0
109.96,7,13,2,500,500,492,500,3700,2450,4,5,3,5,5,2,1,0,1,2,1,-1,1,1
74.95,11,13,4,500,478,488,492,13600,800,4,4,5,5,5,0,1,0,2,2,1,-1,0,1
94.92,7,3,1,500,498,500,453,7800,1750,3,4,4,5,5,0,0,0,1,2,1,-1,0,1
170.88,12,12,4,500,500,458,500,9700,4100,4,5,3,5,5,2,1,0,1,2,1,-1,1,1
34.94,6,5,1,345,374,431,389,5300,14650,4,4,4,5,4,1,0,1,2,0,0,-1,0,0
174.95,8,5,5,500,500,0,51,73300,18200,0,0,0,5,5,2,1,0,2,2,1,-1,1,1
174.95,11,11,2,500,500,0,386,23500,36050,0,5,0,5,5,2,1,1,1,2,1,-1,1,1
114.95,8,0,4,500,500,494,400,35900,11000,5,1,4,5,5,2,0,0,0,2,1,-1,1,1
114.95,14,6,1,500,500,0,479,13950,2900,0,5,0,5,5,2,1,0,1,2,1,-1,1,1
4.09,13,5,4,63,0,91,0,1000,0,0,0,0,1,0,0,0,0,2,0,0,-1,0,0
54.93,0,1,1,387,306,391,387,700,900,2,4,0,5,4,0,0,1,1,0,0,-1,0,0
174.95,4,5,4,500,500,379,0,36900,14500,4,0,3,5,5,2,0,0,0,2,1,-1,1,1
109.95,0,1,1,500,500,0,500,5200,1250,0,5,0,5,5,2,1,0,1,2,1,-1,1,1
94.95,14,11,1,300,233,0,282,6850,6050,0,4,0,3,4,0,1,0,1,1,0,-1,0,0
174.91,4,5,3,500,500,164,0,39600,15900,2,0,2,5,5,2,0,0,0,2,1,-1,1,1
174.88,8,12,4,500,500,0,371,23300,20450,0,4,0,5,5,2,1,0,1,2,1,-1,1,1
106.87,10,4,3,500,500,500,500,350,1700,2,5,0,5,5,2,2,1,1,2,1,-1,1,1
17.46,2,4,2,200,200,200,258,3450,18700,1,3,1,2,3,2,1,1,1,1,0,-1,0,0
84.95,9,4,1,276,406,286,500,16900,850,3,5,3,3,5,1,1,0,1,1,1,-1,0,1
54.96,5,13,1,200,110,200,179,100,2900,1,2,0,2,2,0,0,1,1,2,0,-1,0,0
17.41,7,12,4,30,368,0,353,1900,21750,0,5,0,1,5,1,1,1,1,1,0,-1,0,0
114.95,13,14,4,500,500,500,500,450,9700,2,5,0,5,5,2,2,1,1,2,1,-1,1,1
34.95,11,12,4,232,198,0,182,9100,6250,0,2,0,3,2,0,1,0,1,0,0,-1,0,0
175.0,5,10,6,500,500,400,300,550,1350,0,0,1,5,5,2,0,1,2,2,1,-1,1,1
163.0,2,4,3,500,500,500,300,7500,12850,5,2,4,5,5,2,0,1,0,2,1,-1,1,1
54.94,0,0,4,259,200,263,100,1350,150,0,0,0,4,2,0,0,0,2,0,0,-1,0,0
74.95,9,7,2,500,500,500,0,1150,10350,5,0,1,5,5,2,0,1,0,2,1,-1,1,1
68.65,3,6,5,296,371,377,400,19750,3750,4,4,3,4,4,1,1,0,2,2,1,-1,0,1
94.95,13,6,4,499,499,486,499,17400,2950,5,5,4,5,5,2,1,0,2,2,1,-1,0,1
4.93,0,0,6,85,35,92,79,150,750,0,0,0,1,1,0,0,1,2,2,0,-1,0,0
114.98,4,13,4,500,500,0,496,11600,8000,0,5,0,5,5,2,1,0,1,2,1,-1,1,1
166.91,0,2,1,500,500,0,196,13400,18900,0,2,0,5,5,2,1,1,1,2,1,-1,1,1
54.95,8,8,4,431,500,97,500,10000,1000,0,5,0,5,5,1,1,0,1,2,1,-1,0,1
174.95,5,8,4,500,500,296,0,19350,10750,0,0,0,5,5,2,0,0,2,2,1,-1,1,1
94.95,3,8,2,496,499,500,499,6200,400,4,5,3,5,5,1,0,0,1,2,1,-1,0,1
174.95,6,4,3,500,500,373,0,48900,17100,3,0,3,5,5,2,0,0,0,2,1,-1,1,1
54.93,3,6,1,376,230,393,0,11950,6600,4,0,3,4,3,0,0,0,0,0,0,-1,0,0
14.9,12,15,1,397,342,383,305,1050,19600,2,4,2,4,4,0,0,1,1,2,0,-1,0,0
175.0,3,9,7,500,500,100,468,20900,32900,1,5,0,5,5,2,1,1,1,2,1,-1,1,1
89.9,6,8,2,500,395,469,397,41550,250,5,4,5,5,4,0,0,0,0,0,1,-1,0,1
174.91,9,15,3,500,500,96,0,48800,17450,1,0,1,5,5,2,0,0,0,2,1,-1,1,1
